id,beagle,chihuahua,doberman,french_bulldog,golden_retriever,malamute,pug,saint_bernard,scottish_deerhound,tibetan_mastiff
0041940322116ae58c38130f5a6f71f9,0.00021762335381936282,0.0001724144967738539,0.000186552046216093,0.000172538697370328,0.00033177490695379674,0.00018133030971512198,0.00016888906247913837,0.00013961699733044952,0.00017306786321569234,0.00267636775970459
0042d6bf3e5f3700865886db32689436,0.000277648534392938,0.00033562362659722567,0.00028490336262620986,0.0002799775102175772,0.00029282018658705056,0.00028064611251465976,0.00028611038578674197,0.00021015893435105681,0.00034279460669495165,0.0003043503675144166
004476c96f575879af4af471af65cae8,0.000532749923877418,0.000566955772228539,0.0005781723884865642,0.0009531797259114683,0.0017170305363833904,0.0004987662541680038,0.0007792809628881514,0.0005152673693373799,0.0005730048869736493,0.02517343871295452
00485d47de966a9437ad3b33ac193b6f,0.0033373795449733734,0.006814818829298019,0.0038962368853390217,0.003669757628813386,0.004956820048391819,0.0037135151214897633,0.003577209310606122,0.00292092259041965,0.005015455186367035,0.004985768347978592
00496f65de6cc319145ce97bd6e90360,0.8419238924980164,0.00041033184970729053,0.000377748190658167,0.00043334244401194155,0.0011599117424339056,0.00034954477450810373,0.0003667990386020392,0.000404203194193542,0.00035765214124694467,0.00038625363958999515
004bf14426d1a830d459a9e0c0721309,0.00016287367907352746,0.000174751941813156,0.0001707480987533927,0.00015456641267519444,0.0005465627764351666,0.0002623647451400757,0.0001872641732916236,0.00019792567763943225,0.00019456763402558863,0.002655950840562582
004c3721eb88358f462cdcec6b2380b7,0.0014449486043304205,0.19307836890220642,0.0048507340252399445,0.004656249191612005,0.0015464936150237918,0.000769144797232002,0.0012625574599951506,0.0005996673135086894,0.0010863294592127204,0.0008470623870380223
00559f56aab7e0a7749220f6aed65162,0.0014445888809859753,0.0012520105810835958,0.0010164446430280805,0.0010530485305935144,0.001934838597662747,0.0009933874243870378,0.0012900005094707012,0.0008038959931582212,0.0016912083374336362,0.0016724906163290143
005b281f1a4d6f29d527c9585e9bd33c,0.0004272772930562496,0.0007489566341973841,0.00042069630580954254,0.00044582888949662447,0.002042788313701749,0.0003799868281930685,0.00045378931099548936,0.00035885401302948594,0.0010446504456922412,0.0008053187048062682
005b6c6c76fefd6b458ef6fb6e54da6e,0.00018770789029076695,0.00014479801757261157,0.00025781424483284354,0.0001442405191482976,0.0005531949573196471,0.00021099395235069096,0.00013965852849651128,0.00012276116467546672,0.0008073359495028853,0.00015350854664575309
006870b49353779b25eeb91fed43c31a,0.0007008012034930289,0.001979995518922806,0.0009035872644744813,0.0006993917631916702,0.000708762148860842,0.0006726462743245065,0.0010349301155656576,0.0005665818462148309,0.0020152279175817966,0.000812145764939487
0068f3a21b159ece126a28580cdad7a0,0.0002648732624948025,0.00062321632867679,0.0007023427751846611,0.00033011764753609896,0.0005877416697330773,0.10653923451900482,0.0003971572150476277,0.0002389106375630945,0.00037250129389576614,0.00041893869638442993
0069b1cc4546fc98f84f981bf9a0696a,0.0003032448294106871,0.002070471178740263,0.0007000530022196472,0.00032461981754750013,0.00032349227694794536,0.0003446571936365217,0.0003550256369635463,0.0002912447089329362,0.0005524882581084967,0.00035225239116698503
0077bc3c63486ff09d3774d956af8f76,0.005289447493851185,0.00447129225358367,0.003582090837880969,0.0025108251720666885,0.03152381256222725,0.0023904074914753437,0.00957491621375084,0.0023415195755660534,0.003790260525420308,0.0037737612146884203
00780e5d2bf4f7e4b5f96d08ddde669a,0.0003700526140164584,0.0003318019153084606,0.0003859747084788978,0.00030370423337444663,0.009182280860841274,0.0003106594958808273,0.00027344762929715216,0.0002627757203299552,0.00037395471008494496,0.0004078019701410085
007ed71136966728f5c0936e23c8286b,0.0002449796302244067,0.00028135685715824366,0.00035089353332296014,0.0002901411207858473,0.00027174921706318855,0.00026192000950686634,0.00028697564266622066,0.00020644115284085274,0.000511992780957371,0.0005571299116127193
0081831ceb49cd64212c32b884036b82,0.0004883808433078229,0.0005485680303536355,0.00022146762057673186,0.00021545198978856206,0.00048348348354920745,0.00019222823902964592,0.00022884973441250622,0.0002282986679347232,0.00020187944755889475,0.00024897282128222287
00846c0edd5aa4f10ee5e9b84d7310a6,0.00034431187668815255,0.000753297412302345,0.0012643553782254457,0.00045204375055618584,0.00040824577445164323,0.00043116920278407633,0.0008628834621049464,0.00045531991054303944,0.0010468977270647883,0.0004821618495043367
0092bd9e90a13403373fc0e9e1218938,0.0003329685132484883,0.00029372627614066005,0.0002869601303245872,0.00025608926080167294,0.0011740135960280895,0.00020147813484072685,0.0002647448272909969,0.00023874882026575506,0.0006816054228693247,0.0002924505970440805
009a3c4f6626e4750f74ceb8e8ed8760,0.002487306483089924,0.0015195669839158654,0.0024317034985870123,0.0015478399582207203,0.0026817794423550367,0.0012935401173308492,0.001262312987819314,0.001016011112369597,0.005593409296125174,0.0015811254270374775
00a3edd22dc7859c487a64777fc8d093,0.0004270696663297713,0.0007843986386433244,0.0007251634378917515,0.0004650964110624045,0.0008977823308669031,0.0008137963595800102,0.0004471156862564385,0.00031442189356312156,0.0006478084251284599,0.0017600796418264508
00a558277e1f03b71d8c813e03344ddf,0.0007494721794500947,0.0008715065196156502,0.0008703860221430659,0.0008708385867066681,0.0014372221194207668,0.0014499553944915533,0.0008365784306079149,0.0006758163217455149,0.005687067750841379,0.002783745527267456
00a6892e5c7f92c1f465e213fd904582,0.0011669297236949205,0.0015272485325112939,0.0011715695727616549,0.0011247829534113407,0.004596036393195391,0.0010385046480223536,0.001167831476777792,0.0011906446889042854,0.0013622107217088342,0.003558393567800522
00b29dbc49177cd4faeac3c485330af9,0.00039525821921415627,0.004268760327249765,0.00047522038221359253,0.8880221247673035,0.0003994085709564388,0.00040643216925673187,0.009649712592363358,0.0003438008134253323,0.0004182796983513981,0.00042899552499875426
00b43aa6064fa6733a391d41fe4c6803,0.0009984750067815185,0.0007773240213282406,0.0006669192807748914,0.0016533950110897422,0.0007379885064437985,0.0005863062688149512,0.0007159299566410482,0.0011952483328059316,0.0006549296085722744,0.0007957641500979662
00b965deff7c711cfeaa927ce52f8653,0.0013647127198055387,0.002151431981474161,0.0015516013372689486,0.0018204118823632598,0.002450765110552311,0.002541040536016226,0.001385539653711021,0.001274719019420445,0.001970428740605712,0.002721952274441719
00bbbcb2bf285af6304bd4da0c10299e,0.00011850180453620851,0.00016459502512589097,0.00013540043437387794,0.0001472836302127689,0.00014954638027120382,0.00014401430962607265,0.0001267508341697976,0.0001135062993853353,0.00015786587027832866,0.00020223458705004305
00bbfaa5b2bff32a3dc8ce1563e484a3,0.0005380608490668237,0.0006310102180577815,0.0006219721399247646,0.0005901281838305295,0.0005138434935361147,0.0005202695028856397,0.0006199722993187606,0.00047752243699505925,0.0006357739912346005,0.0008572842925786972
00c14d34a725db12068402e4ce714d4c,0.0004679768462665379,0.00035582351847551763,0.000287079019472003,0.00043801695574074984,0.0005319988122209907,0.00036006231675855815,0.00032966514118015766,0.9559856653213501,0.00036530804936774075,0.0008285576477646828
00c610a43b661e4fc612d06db96ce258,0.0042795962654054165,0.006206534802913666,0.00482111144810915,0.00760912848636508,0.022050313651561737,0.004965711385011673,0.22603543102741241,0.00400918023660779,0.004716644529253244,0.009387188591063023
00c6e480ca61e3d2da272d7b6bee0a9e,0.00023153037182055414,0.00031348722404800355,0.0002588426577858627,0.0003188563568983227,0.00047820451436564326,0.00019207908189855516,0.00023049973242450505,0.00016698753461241722,0.0007224120199680328,0.0003078937588725239
00d3ae5326883e4330fd4af3db8f2997,0.00033204429200850427,0.000389471766538918,0.0003930969687644392,0.00032290007220581174,0.0005620362353511155,0.00032419696799479425,0.0003284615813754499,0.0002568860654719174,0.4022864103317261,0.000386734347557649
00d6e16493e6af2886292fa8823bdfe0,0.00040992858703248203,0.002713994588702917,0.000519870372954756,0.0008594918181188405,0.0004985047271475196,0.00045237690210342407,0.005653430707752705,0.0004154348571319133,0.0005343775264918804,0.0005372364539653063
00d9537c197b7c4c4cdbd5d03c34b58a,0.0003377336252015084,0.00012505993072409183,0.00010960194776998833,0.0002743645163718611,0.0001578144438099116,9.372855856781825e-05,8.76138437888585e-05,7.971445302246138e-05,0.0006575094303116202,0.00010121347440872341
00e3fd599b69899cba0a4939f66a1745,0.00038500205846503377,0.00045179930748417974,0.0003730019961949438,0.0007358587463386357,0.001202480518259108,0.0006813704967498779,0.0003517836448736489,0.00040170372813008726,0.0004795112181454897,0.0010823605116456747
00e51308952848ae67b3ff8b53895119,0.0003220231446903199,0.00036121916491538286,0.0004187303420621902,0.0003736114304047078,0.00040642640669830143,0.0004307161143515259,0.0003397270920686424,0.0012058657594025135,0.0003431161167100072,0.0008122294093482196
00e71e327e114433191f34054c6bf6f5,0.0003905851917807013,0.0003468871582299471,0.00028955217567272484,0.00030500287539325655,0.00037692507612518966,0.00028419174486771226,0.00026685939519666135,0.0002801539667416364,0.00030184013303369284,0.0003285314014647156
00e7391275cb71dd573ad429d3d933d6,0.00020309620595071465,0.0017803603550419211,0.00021524372277781367,0.00021729817672166973,0.00022629140585195273,0.00019988400163128972,0.00019816136045847088,0.00018475019896868616,0.00024974995176307857,0.0002513280778657645
00e98b2021242014c466574d5b6ebc0c,0.0005888236919417977,0.03229571506381035,0.004815721418708563,0.00164241052698344,0.0004665612359531224,0.00034107454121112823,0.0004937316407449543,0.00026516959769651294,0.0005308877443894744,0.00037195321056060493
00fe03513ca95a133d4ad7cbbdc1da28,0.0006071733660064638,0.0007253751391544938,0.0009770637843757868,0.0006443168967962265,0.002362543484196067,0.0006386162713170052,0.0012479942524805665,0.000530109042301774,0.0007331623928621411,0.00197395752184093
00ff1cba799d51b0042915e33a823b28,0.17671296000480652,0.0007007892709225416,0.0007838978781364858,0.0007563593098893762,0.0011271343100816011,0.0006622305954806507,0.0007138064247556031,0.0007101114024408162,0.0007538877543993294,0.0007442659116350114
010a0d3eb52479f4af474662ee0f67ee,0.001441329950466752,0.0029590644408017397,0.0015213456936180592,0.0013834814308211207,0.001437489059753716,0.0012627881951630116,0.0014141653664410114,0.0010033310391008854,0.0022312537766993046,0.0013683123979717493
0110fb82ad93572bd6f5dae4b048037d,0.00025609994190745056,0.0004042355576530099,0.0008133330848067999,0.0002673527633305639,0.000513580976985395,0.82719886302948,0.00038281726301647723,0.0002534344093874097,0.0004631148185580969,0.0014469358138740063
011891ea9c5d8f160e21daa97f774e7f,0.00035000682692043483,0.00029176290263421834,0.0002541534777265042,0.0002683330385480076,0.00033567138598300517,0.0002495371154509485,0.00023454589245375246,0.000250713579589501,0.0002644615597091615,0.00028800650034099817
012ca7efe684c5cdfb83f35e8fbafe1b,0.0004667610628530383,0.001280132681131363,0.0019234855426475406,0.0003482963948044926,0.0018905482720583677,0.0003218736674170941,0.0003063649346586317,0.00032389769330620766,0.00039172006654553115,0.0003729568561539054
0130e4d83375e4b33a6db2c2b59324d5,0.0003642750671133399,0.004000870045274496,0.00043729913886636496,0.8974983096122742,0.0003702332323882729,0.0003771267947740853,0.009169680997729301,0.00031611285521648824,0.00038631519419141114,0.0003971623082179576
01335e3d4849ec81cc1578aa915227b9,0.00038996231160126626,0.00035334163112565875,0.0014254898997023702,0.0002524268929846585,0.0003134823637083173,0.0002589547948446125,0.00026985805016011,0.00020385869720485061,0.0003505165223032236,0.0002837667998392135
0137b490cbe148729cdff53326a41504,0.0006795061053708196,0.0005583082675002515,0.01467847265303135,0.00046684782137162983,0.0005413218750618398,0.00048172229435294867,0.0005589838256128132,0.00041602272540330887,0.0005400791997089982,0.0005696846055798233
0138c08d1623fc7c8e8ece99ca1ce78e,0.00018163491040468216,0.0003659229842014611,0.00019678787793964148,0.00019785882614087313,0.0011908632004633546,0.000182043993845582,0.00022066601377446204,0.00017507467418909073,0.0004837593878619373,0.0004275267128832638
013c030b78079c77fbe8133d74d58acd,0.0003672248567454517,0.000815832638181746,0.0014278989983722568,0.0004910041461698711,0.00047033565351739526,0.00046434346586465836,0.0009852839866653085,0.0004716456460300833,0.0010985522530972958,0.0005087396712042391
013c469ce5bd1117b248883dee30a38d,0.0003028778010047972,0.0005496474332176149,0.00017650049994699657,0.00010334994294680655,0.00010711056529544294,9.852911898633465e-05,0.00010027141979662701,7.238642137963325e-05,0.00011864213593071327,0.00011798375635407865
0143aa47cc7cb5926cc32daf3a6a3b3d,0.00028050923720002174,0.0006605324451811612,0.0007941575022414327,0.00030912301735952497,0.0007458811160176992,0.10925237089395523,0.00043484795605763793,0.00024167804804164916,0.0003952808619942516,0.00043115459266118705
014da249523b906a840f8c33ae055cf3,0.00022796336270403117,0.0004452239954844117,0.0002477678644936532,0.00024491746444255114,0.001520527875982225,0.000226273070438765,0.0002714065194595605,0.0002163449244108051,0.0005920068942941725,0.0005199934239499271
015a6039ba5ca1a76b7f856c654ee9a1,0.0007407806697301567,0.0005377009510993958,0.00910030398517847,0.0004464906523935497,0.0005392921739257872,0.00045798736391589046,0.0005326524842530489,0.00040500215254724026,0.0005221824394538999,0.0005417600623331964
015a6a8a46302983fad0e5ea258b351a,0.00024121061142068356,0.0018926655175164342,0.0002570468932390213,0.0002525686868466437,0.00027292524464428425,0.0002416222559986636,0.00023490005696658045,0.00022136440384201705,0.000297746853902936,0.0003026321646757424
01641548f4a2988ee7a2ec783d177a98,0.0005434912163764238,0.8768497705459595,0.00035107319126836956,0.0030583369079977274,0.0012961809989064932,0.0002749436243902892,0.0006056615966372192,0.00021357137302402407,0.00031710692564956844,0.0003103170602116734
0169ed6715e26c0c5fb460941c8d3bee,0.00044523211545310915,0.0021379173267632723,0.0005448926240205765,0.002036630641669035,0.0003591480781324208,0.00033203099155798554,0.0008331622229889035,0.00028933564317412674,0.0003947883378714323,0.0003656523476820439
017aa2284919402a4da3032182417622,0.0004259340057615191,0.0012424257583916187,0.000656991614960134,0.0023853937163949013,0.0006259874789975584,0.0004997068317607045,0.009633028879761696,0.0006516205612570047,0.0006120466277934611,0.0006499820738099515
018103a0629c87eeba67eda67c235cb7,0.00012476208212319762,0.00029301465838216245,0.00013770423538517207,0.0001367242366541177,0.00013406224024947733,0.00011396175250411034,0.00012213399168103933,0.00010620367538649589,0.00013817939907312393,0.00021717575145885348
0187ee2ec2367ed4fd060cca9681742a,0.0012487927451729774,0.0015042141312733293,0.0020476293284446,0.0014540215488523245,0.0027741463854908943,0.0014095627702772617,0.002121011959388852,0.0011239558225497603,0.0019383274484425783,0.003862931625917554
019545d00bc1a0641d7471c1afde42c4,0.0007261965656653047,0.0010759277502074838,0.0008632486569695175,0.0008813465829007328,0.0007174630300141871,0.000722033844795078,0.001177075202576816,0.0006639030762016773,0.0008796544861979783,0.0011370501015335321
0196984af8d9e25aaff3dd2a9df372fa,0.00043015129631385207,0.0004685761814471334,0.0004974682815372944,0.00042632888653315604,0.003098480636253953,0.0006102064508013427,0.0005379363428801298,0.0004224791773594916,0.0007382716867141426,0.0012683655368164182
01b09dccd56851eadb6ac3f2add3c822,0.040907133370637894,0.00020251223759260029,0.0002745483070611954,0.00024028713232837617,0.00021502430900000036,0.000205982054467313,0.00023550059995613992,0.0002098790864693001,0.00023269910889212042,0.00025204327539540827
01b2d28b2d793d02043220cb469d87e5,0.010187827982008457,0.0040735770016908646,0.0028796454425901175,0.0030247378163039684,0.006738991942256689,0.002741599688306451,0.002823971211910248,0.003007261548191309,0.003330959239974618,0.003439154475927353
01b52961a39ed2f83e5b18ca9e069850,0.003713087411597371,0.009309127926826477,0.003956551197916269,0.004085857421159744,0.0043325540609657764,0.0035099750384688377,0.0037968058604747057,0.002718455158174038,0.012245001271367073,0.004048045724630356
01b6b6a0a6fddda170de5b1db776326a,0.0011306912638247013,0.0003189635172020644,0.00064593501156196,0.00030315466574393213,0.00029750296380370855,0.00029289076337590814,0.0003066145000047982,0.00035912104067392647,0.00028318900149315596,0.0003747203736566007
01b7405f4c920e98e0a462f3a99b542c,0.0003743220877368003,0.004084261599928141,0.00044953488395549357,0.8945217132568359,0.00037990184500813484,0.0003868405765388161,0.009395450353622437,0.00032508239382877946,0.0003968600067310035,0.00040767237078398466
01b77c99d6ecf7aee49c8ec326bcb07c,0.00023685504856985062,0.00027658275212161243,0.00029176543466746807,0.00027305641560815275,0.00030356342904269695,0.0002446840226184577,0.0002436343493172899,0.0002056537487078458,0.0019522623624652624,0.00028740259585902095
01c5377f30398c17dd5b23a32fa66760,0.00024246374960057437,0.00038142301491461694,0.00026954873465001583,0.0003324065182823688,0.00125893612857908,0.00025507682585157454,0.0002793089079204947,0.0002453887718729675,0.0002915675868280232,0.0014818282797932625
01cb4c4d181a23e157429168e948fe5a,0.001175880548544228,0.00019524339586496353,0.00036931235808879137,0.00023872357269283384,0.00022892058768775314,0.00017366647080052644,0.00016136493650265038,0.0003655019390862435,0.0001720739237498492,0.0002497779787518084
01cb83d33e905e825df41b88dd4ef277,0.04656133055686951,0.00218351767398417,0.0028672469779849052,0.0021994798444211483,0.001831311616115272,0.0017281862674281001,0.0023761189077049494,0.0018236336763948202,0.0024157019797712564,0.002012162934988737
01cd792c6360ff9300ca60be40487549,0.00030420886469073594,0.0003183770168107003,0.0003321087860967964,0.0005654996493831277,0.0009923981269821525,0.00028261973056942225,0.0004476760805118829,0.0003072589752264321,0.00033380743116140366,0.018120169639587402
01ce0bd1dff470548ac5c5122aa2d44f,0.0003727379662450403,0.0008266438962891698,0.0009707917924970388,0.00046430036309175193,0.0007850286201573908,0.15710151195526123,0.0005492260097526014,0.0003408638294786215,0.0005589518113993108,0.0006763782585039735
01d333d5c288be97bffd76005f559f41,0.00015275960322469473,0.00020562365534715354,0.0001803073100745678,0.00016805062477942556,0.0001733477838570252,0.00015932199312373996,0.00015537756553385407,0.00012158145545981824,0.9198164939880371,0.00017743844364304096
01d5ffa4de01074483149bec0f6e5a59,0.0031066574156284332,0.0043709357269108295,0.01133643090724945,0.0021547535434365273,0.005171966273337603,0.0021203651558607817,0.00217839190736413,0.0018282004166394472,0.002729441737756133,0.002397485775873065
01d9fc5195f7cd2ca9e12b9c9e3eaca2,0.0003799968399107456,0.00034430314553901553,0.001396874780766666,0.0002457403752487153,0.0003056681889574975,0.0002523296279832721,0.00026281329337507486,0.0001984427944989875,0.0003408375196158886,0.00027636843151412904
01deef5e85f2573f4689780b94aa58c0,0.0004161007236689329,0.0027502209413796663,0.0005274719442240894,0.0008705707150511444,0.0005064445431344211,0.0004588950250763446,0.005697134416550398,0.0004213779466226697,0.0005419445806182921,0.000545076560229063
01df86b786d0a5b4cde3713a1314ceaf,0.0033402726985514164,0.008300327695906162,0.004757049959152937,0.0039100442081689835,0.0079579409211874,0.05946645885705948,0.003921353258192539,0.002964942716062069,0.012297452427446842,0.008480576798319817
01f3be56aaa63fb47fd576a17f1f60b6,0.45422685146331787,0.0009601975325495005,0.0008909929892979562,0.0010370578384026885,0.0017007041024044156,0.0008434332557953894,0.0008671009563840926,0.0009718671790324152,0.0008868818404152989,0.0009401364950463176
01fc8d4fec16bb8dcb5a0e60db1dc7fb,0.003054449101909995,0.005710937082767487,0.0035395196173340082,0.0032760596368461847,0.004541687201708555,0.003230004571378231,0.004186956211924553,0.002386866370216012,0.019276894629001617,0.003616038477048278
0201de3d74ad48774e0bd55d04d2966d,0.00016735048848204315,0.00020620615396182984,0.00020681430760305375,0.00019080592028331012,0.00021820479014422745,0.00024199688050430268,0.0002217479923274368,0.00014976000238675624,0.00019942565995734185,0.00028223582194186747
02094b19b383b85741353fc00c085895,0.0003091440594289452,0.0006104502244852483,0.00038608547765761614,0.0003510272945277393,0.0004241543065290898,0.00027089507784694433,0.000295873120194301,0.00023757925373502076,0.000453594489954412,0.00039694790029898286
020999e4f2b9509d90a59de565a0c723,0.00022961321519687772,0.000397509807953611,0.00026818583137355745,0.0013847171794623137,0.00026907326537184417,0.00023555585357826203,0.9583093523979187,0.00020910588500555605,0.00031252478947862983,0.00026952833286486566
020d14c04769cdc0aba82befd41816da,0.0016654802020639181,0.004685092717409134,0.001835505710914731,0.0018442843575030565,0.003472797805443406,0.0015445869648829103,0.002039279555901885,0.001275165006518364,0.0026304619386792183,0.0021495255641639233
02113c6c2c25cb7bfe1d743c17a93b0d,0.0011726176599040627,0.0009587490931153297,0.01814384199678898,0.0008267589728347957,0.0009464954491704702,0.0008404050604440272,0.001066315919160843,0.0007271324284374714,0.000944278493989259,0.0010945666581392288
021ad1825ea4fc5c0af6edc805fbcb8e,0.0033633802086114883,0.0046121845953166485,0.005419027991592884,0.0044528585858643055,0.005734564270824194,0.0035116944927722216,0.00569763220846653,0.003140626009553671,0.005875308532267809,0.01609744317829609
02215f26ca6ece8786daecc15c60e774,0.0022387453354895115,0.3085506856441498,0.010321629233658314,0.00571933388710022,0.003087894292548299,0.0015305343549698591,0.0023697130382061005,0.0011895217467099428,0.0019159909570589662,0.001727147027850151
0223272e92ee6b7e9fc4cf48dbd7d167,0.0009180665365420282,0.0009571889531798661,0.001025852281600237,0.0014749832917004824,0.0027576929423958063,0.0007648749160580337,0.001355985295958817,0.0007756965351291001,0.0009578524040989578,0.01962912827730179
023c0a9675c4e09e7de76be0fad3d52f,0.005828907713294029,0.01173813920468092,0.005833546165376902,0.006218592636287212,0.007236832287162542,0.0062695653177797794,0.00652189739048481,0.005120872054249048,0.013704948127269745,0.011322402395308018
0243ae2c5882404028214ebc9806b453,0.000361502607120201,0.00036896075471304357,0.00020362468785606325,0.00019971479196101427,0.00024363085685763508,0.00019808010256383568,0.00024467374896630645,0.00015023451123852283,0.00024147705698851496,0.00032329262467101216
0248cea990be4ebfbbba3c584f43a645,0.00024420005502179265,0.00028454416315071285,0.0002778901543933898,0.00027694617165252566,0.00034901403705589473,0.0002498809772077948,0.00028423333424143493,0.00022706727031618357,0.0016285245073959231,0.0005202069878578186
025156133d8d8700f6c7027371b1b8e0,0.0038030778523534536,0.00023940770188346505,0.00040768765029497445,0.0002161315642297268,0.00024285705876536667,0.00024223668151535094,0.00026152943610213697,0.00021632559946738183,0.0005124058807268739,0.0002711450506467372
0259f8dda68116cff1170758a5fea1db,0.0002680188918020576,9.072130342246965e-05,8.249687380157411e-05,0.0002201704919571057,0.0001224126317538321,7.110671867849305e-05,6.61163721815683e-05,6.0147998738102615e-05,0.0005132568185217679,7.619948155479506e-05
02653e78d9f92bfcf002bd51395b65b7,0.0010240520350635052,0.004920576233416796,0.0014116264646872878,0.0007133670733310282,0.0006299991509877145,0.0005853503826074302,0.0006943436455912888,0.0005290768458507955,0.0015205497620627284,0.0006774336798116565
026fd54ef87fdc261fb0fb49cddfddd1,0.002673629205673933,0.0055800536647439,0.001603232230991125,0.0015897146658971906,0.0017601009458303452,0.0014560841955244541,0.0012692043092101812,0.0015811645425856113,0.0016475992742925882,0.001236232928931713
0277800862437e1e637bc6e73a928b96,0.0002545060124248266,0.0014093216741457582,0.00032021728111431,0.00018968014046549797,0.00023048906587064266,0.00017423531971871853,0.00017180779832415283,0.00015029753558337688,0.0005309728439897299,0.00019932941359002143
02804190c4ffc82b073d9f0036f66bc6,0.0003661579394247383,0.0040171267464756966,0.00043957727029919624,0.8969622254371643,0.0003720510867424309,0.0003789423790294677,0.009199601598083973,0.0003177554171998054,0.0003882618620991707,0.0003991293197032064
028bd6c628883784fd39841e9e26a02c,0.0005263445782475173,0.0006095135468058288,0.0005801607039757073,0.0005638167494907975,0.0007940776995383203,0.0005638027796521783,0.0005492026102729142,0.0004633080097846687,0.0006999722681939602,0.0005935482913628221
028f76e33c078292b0f5687a7179f15e,0.0021809700410813093,0.0027508719358593225,0.002400096971541643,0.002170286839827895,0.006401461083441973,0.003087859135121107,0.0026958251837641,0.002246692543849349,0.0026630498468875885,0.020328577607870102
0292b3dfcab314b7b2bf705f80565508,0.00018745457055047154,0.00042791926534846425,0.00019150960724800825,0.00018646643729880452,0.00017457730427850038,0.000143002049298957,0.0001560450909892097,0.0001164855930255726,0.000266528339125216,0.00016553208115510643
0298eb3d74444d2c405639d51c220bc2,0.0005372311570681632,0.00048212785623036325,0.00041876069735735655,0.0011654188856482506,0.0004180031828582287,0.0003670163860078901,0.0004605243157129735,0.0008110807393677533,0.0004043482185807079,0.0005023992853239179
02a3052cd5eaf8af934c30bffbd268d3,0.0017333035357296467,0.0024259891360998154,0.0012614020379260182,0.002016602084040642,0.0032750337850302458,0.002133824396878481,0.0011568284826353192,0.0015049460344016552,0.001615852233953774,0.0026613904628902674
02ad3d182823ba4055223ab2cf7d2ef9,0.002830199198797345,0.000421684148022905,0.0007492497097700834,0.0004871654382441193,0.000492196821141988,0.0003830247151199728,0.00035961842513643205,0.0007004740182310343,0.00037872843677178025,0.0005359719507396221
02b0ccb5d316cf4662e8784a68e7a3d2,0.0003222926752641797,0.00037082628114148974,0.0003712365578394383,0.00035697894054464996,0.00035723811015486717,0.00035727236536331475,0.00030679767951369286,0.00027689224225468934,0.000358011107891798,0.0003873741370625794
02b9adaa40397a4977b9646cc6c939dc,0.012157443910837173,0.0002812859893310815,0.00021325178386177868,0.0002921610721386969,0.0002875791396945715,0.00023867130221333355,0.0002208969963248819,0.00029075684142298996,0.0002643443294800818,0.000253157748375088
